Country,State,State type,Date,Category,Subcategory,Variable,Unit,Value
India,Jharkhand,state,01-05-2020,Power sector emissions,Fuel,Gas,ktCO2,0
India,Jharkhand,state,01-05-2020,Power sector emissions,Fuel,Hydro,ktCO2,0.18
India,Jharkhand,state,01-05-2020,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Jharkhand,state,01-05-2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Jharkhand,state,01-05-2020,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Jharkhand,state,01-05-2020,Power sector emissions,Fuel,Solar,ktCO2,0.07
India,Jharkhand,state,01-05-2020,Power sector emissions,Fuel,Wind,ktCO2,0
India,Jharkhand,state,01-05-2020,Power sector emissions,Total,Total emissions,ktCO2,1660.9
India,Jharkhand,state,01-06-2020,Capacity,Aggregate fuel,Clean,MW,257.39
India,Jharkhand,state,01-06-2020,Capacity,Aggregate fuel,Fossil,MW,4460
India,Jharkhand,state,01-06-2020,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0
India,Jharkhand,state,01-06-2020,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,218.35
India,Jharkhand,state,01-06-2020,Capacity,Aggregate fuel,Renewables,MW,257.39
India,Jharkhand,state,01-06-2020,Capacity,Aggregate fuel,Wind and Solar,MW,39.04
India,Jharkhand,state,01-06-2020,Capacity,Fuel,Bioenergy,MW,4.3
India,Jharkhand,state,01-06-2020,Capacity,Fuel,Coal,MW,4460
India,Jharkhand,state,01-06-2020,Capacity,Fuel,Gas,MW,0
India,Jharkhand,state,01-06-2020,Capacity,Fuel,Hydro,MW,214.05
India,Jharkhand,state,01-06-2020,Capacity,Fuel,Nuclear,MW,0
India,Jharkhand,state,01-06-2020,Capacity,Fuel,Other Fossil,MW,0
India,Jharkhand,state,01-06-2020,Capacity,Fuel,Other Renewables,MW,0
India,Jharkhand,state,01-06-2020,Capacity,Fuel,Solar,MW,39.04
India,Jharkhand,state,01-06-2020,Capacity,Fuel,Wind,MW,0
India,Jharkhand,state,01-06-2020,Electricity generation,Aggregate fuel,Clean,%,0.85
India,Jharkhand,state,01-06-2020,Electricity generation,Aggregate fuel,Fossil,%,99.16
India,Jharkhand,state,01-06-2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0
India,Jharkhand,state,01-06-2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.79
India,Jharkhand,state,01-06-2020,Electricity generation,Aggregate fuel,Renewables,%,0.85
India,Jharkhand,state,01-06-2020,Electricity generation,Aggregate fuel,Wind and Solar,%,0.06
India,Jharkhand,state,01-06-2020,Electricity generation,Aggregate fuel,Clean,GWh,18.32
India,Jharkhand,state,01-06-2020,Electricity generation,Aggregate fuel,Fossil,GWh,2155.57
India,Jharkhand,state,01-06-2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0
India,Jharkhand,state,01-06-2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,17.09
India,Jharkhand,state,01-06-2020,Electricity generation,Aggregate fuel,Renewables,GWh,18.32
India,Jharkhand,state,01-06-2020,Electricity generation,Aggregate fuel,Wind and Solar,GWh,1.23
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Bioenergy,%,0
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Coal,%,99.16
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Gas,%,0
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Hydro,%,0.79
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Nuclear,%,0
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Other Fossil,%,0
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Other Renewables,%,0
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Solar,%,0.06
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Wind,%,0
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Bioenergy,GWh,0
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Coal,GWh,2155.57
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Gas,GWh,0
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Hydro,GWh,17.09
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Nuclear,GWh,0
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Other Fossil,GWh,0
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Other Renewables,GWh,0
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Solar,GWh,1.23
India,Jharkhand,state,01-06-2020,Electricity generation,Fuel,Wind,GWh,0
India,Jharkhand,state,01-06-2020,Electricity generation,Total,Total Generation,GWh,2173.89
India,Jharkhand,state,01-06-2020,Power sector emissions,Aggregate fuel,Clean,%,0.47
India,Jharkhand,state,01-06-2020,Power sector emissions,Aggregate fuel,Fossil,%,1767.57
India,Jharkhand,state,01-06-2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0
India,Jharkhand,state,01-06-2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.41
India,Jharkhand,state,01-06-2020,Power sector emissions,Aggregate fuel,Renewables,%,0.47
India,Jharkhand,state,01-06-2020,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.06
India,Jharkhand,state,01-06-2020,Power sector emissions,Aggregate fuel,Clean,ktCO2,0.47
India,Jharkhand,state,01-06-2020,Power sector emissions,Aggregate fuel,Fossil,ktCO2,1767.57
India,Jharkhand,state,01-06-2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0
India,Jharkhand,state,01-06-2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,0.41
India,Jharkhand,state,01-06-2020,Power sector emissions,Aggregate fuel,Renewables,ktCO2,0.47
India,Jharkhand,state,01-06-2020,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.06
India,Jharkhand,state,01-06-2020,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,813.31
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Coal,%,1767.57
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Gas,%,0
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Hydro,%,0.41
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Nuclear,%,0
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Solar,%,0.06
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Wind,%,0
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Bioenergy,ktCO2,0
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Coal,ktCO2,1767.57
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Gas,ktCO2,0
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Hydro,ktCO2,0.41
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Solar,ktCO2,0.06
India,Jharkhand,state,01-06-2020,Power sector emissions,Fuel,Wind,ktCO2,0
India,Jharkhand,state,01-06-2020,Power sector emissions,Total,Total emissions,ktCO2,1768.04
India,Jharkhand,state,01-07-2020,Capacity,Aggregate fuel,Clean,MW,257.4
India,Jharkhand,state,01-07-2020,Capacity,Aggregate fuel,Fossil,MW,4460
India,Jharkhand,state,01-07-2020,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0
India,Jharkhand,state,01-07-2020,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,218.35
India,Jharkhand,state,01-07-2020,Capacity,Aggregate fuel,Renewables,MW,257.4
India,Jharkhand,state,01-07-2020,Capacity,Aggregate fuel,Wind and Solar,MW,39.05
India,Jharkhand,state,01-07-2020,Capacity,Fuel,Bioenergy,MW,4.3
India,Jharkhand,state,01-07-2020,Capacity,Fuel,Coal,MW,4460
India,Jharkhand,state,01-07-2020,Capacity,Fuel,Gas,MW,0
India,Jharkhand,state,01-07-2020,Capacity,Fuel,Hydro,MW,214.05
India,Jharkhand,state,01-07-2020,Capacity,Fuel,Nuclear,MW,0
India,Jharkhand,state,01-07-2020,Capacity,Fuel,Other Fossil,MW,0
India,Jharkhand,state,01-07-2020,Capacity,Fuel,Other Renewables,MW,0
India,Jharkhand,state,01-07-2020,Capacity,Fuel,Solar,MW,39.05
India,Jharkhand,state,01-07-2020,Capacity,Fuel,Wind,MW,0
India,Jharkhand,state,01-07-2020,Electricity generation,Aggregate fuel,Clean,%,1.46
India,Jharkhand,state,01-07-2020,Electricity generation,Aggregate fuel,Fossil,%,98.54
India,Jharkhand,state,01-07-2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0
India,Jharkhand,state,01-07-2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,1.42
India,Jharkhand,state,01-07-2020,Electricity generation,Aggregate fuel,Renewables,%,1.46
India,Jharkhand,state,01-07-2020,Electricity generation,Aggregate fuel,Wind and Solar,%,0.04
India,Jharkhand,state,01-07-2020,Electricity generation,Aggregate fuel,Clean,GWh,34.67
India,Jharkhand,state,01-07-2020,Electricity generation,Aggregate fuel,Fossil,GWh,2340.96
India,Jharkhand,state,01-07-2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0
India,Jharkhand,state,01-07-2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,33.71
India,Jharkhand,state,01-07-2020,Electricity generation,Aggregate fuel,Renewables,GWh,34.67
India,Jharkhand,state,01-07-2020,Electricity generation,Aggregate fuel,Wind and Solar,GWh,0.96
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Bioenergy,%,0
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Coal,%,98.54
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Gas,%,0
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Hydro,%,1.42
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Nuclear,%,0
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Other Fossil,%,0
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Other Renewables,%,0
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Solar,%,0.04
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Wind,%,0
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Bioenergy,GWh,0
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Coal,GWh,2340.96
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Gas,GWh,0
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Hydro,GWh,33.71
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Nuclear,GWh,0
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Other Fossil,GWh,0
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Other Renewables,GWh,0
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Solar,GWh,0.96
India,Jharkhand,state,01-07-2020,Electricity generation,Fuel,Wind,GWh,0
India,Jharkhand,state,01-07-2020,Electricity generation,Total,Total Generation,GWh,2375.63
India,Jharkhand,state,01-07-2020,Power sector emissions,Aggregate fuel,Clean,%,0.86
India,Jharkhand,state,01-07-2020,Power sector emissions,Aggregate fuel,Fossil,%,1919.59
India,Jharkhand,state,01-07-2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0
India,Jharkhand,state,01-07-2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.81
India,Jharkhand,state,01-07-2020,Power sector emissions,Aggregate fuel,Renewables,%,0.86
India,Jharkhand,state,01-07-2020,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.05
India,Jharkhand,state,01-07-2020,Power sector emissions,Aggregate fuel,Clean,ktCO2,0.86
India,Jharkhand,state,01-07-2020,Power sector emissions,Aggregate fuel,Fossil,ktCO2,1919.59
India,Jharkhand,state,01-07-2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0
India,Jharkhand,state,01-07-2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,0.81
India,Jharkhand,state,01-07-2020,Power sector emissions,Aggregate fuel,Renewables,ktCO2,0.86
India,Jharkhand,state,01-07-2020,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.05
India,Jharkhand,state,01-07-2020,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,808.4
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Coal,%,1919.59
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Gas,%,0
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Hydro,%,0.81
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Nuclear,%,0
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Solar,%,0.05
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Wind,%,0
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Bioenergy,ktCO2,0
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Coal,ktCO2,1919.59
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Gas,ktCO2,0
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Hydro,ktCO2,0.81
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Solar,ktCO2,0.05
India,Jharkhand,state,01-07-2020,Power sector emissions,Fuel,Wind,ktCO2,0
India,Jharkhand,state,01-07-2020,Power sector emissions,Total,Total emissions,ktCO2,1920.45
India,Jharkhand,state,01-08-2020,Capacity,Aggregate fuel,Clean,MW,257.41
India,Jharkhand,state,01-08-2020,Capacity,Aggregate fuel,Fossil,MW,4460
India,Jharkhand,state,01-08-2020,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0
India,Jharkhand,state,01-08-2020,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,218.35
India,Jharkhand,state,01-08-2020,Capacity,Aggregate fuel,Renewables,MW,257.41
India,Jharkhand,state,01-08-2020,Capacity,Aggregate fuel,Wind and Solar,MW,39.06
India,Jharkhand,state,01-08-2020,Capacity,Fuel,Bioenergy,MW,4.3
India,Jharkhand,state,01-08-2020,Capacity,Fuel,Coal,MW,4460
India,Jharkhand,state,01-08-2020,Capacity,Fuel,Gas,MW,0
India,Jharkhand,state,01-08-2020,Capacity,Fuel,Hydro,MW,214.05
India,Jharkhand,state,01-08-2020,Capacity,Fuel,Nuclear,MW,0
India,Jharkhand,state,01-08-2020,Capacity,Fuel,Other Fossil,MW,0
India,Jharkhand,state,01-08-2020,Capacity,Fuel,Other Renewables,MW,0
India,Jharkhand,state,01-08-2020,Capacity,Fuel,Solar,MW,39.06
India,Jharkhand,state,01-08-2020,Capacity,Fuel,Wind,MW,0
India,Jharkhand,state,01-08-2020,Electricity generation,Aggregate fuel,Clean,%,2.68
India,Jharkhand,state,01-08-2020,Electricity generation,Aggregate fuel,Fossil,%,97.32
India,Jharkhand,state,01-08-2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0
India,Jharkhand,state,01-08-2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,2.63
India,Jharkhand,state,01-08-2020,Electricity generation,Aggregate fuel,Renewables,%,2.68
India,Jharkhand,state,01-08-2020,Electricity generation,Aggregate fuel,Wind and Solar,%,0.05
India,Jharkhand,state,01-08-2020,Electricity generation,Aggregate fuel,Clean,GWh,67.69
India,Jharkhand,state,01-08-2020,Electricity generation,Aggregate fuel,Fossil,GWh,2454.62
India,Jharkhand,state,01-08-2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0
India,Jharkhand,state,01-08-2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,66.41
India,Jharkhand,state,01-08-2020,Electricity generation,Aggregate fuel,Renewables,GWh,67.69
India,Jharkhand,state,01-08-2020,Electricity generation,Aggregate fuel,Wind and Solar,GWh,1.28
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Bioenergy,%,0
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Coal,%,97.32
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Gas,%,0
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Hydro,%,2.63
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Nuclear,%,0
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Other Fossil,%,0
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Other Renewables,%,0
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Solar,%,0.05
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Wind,%,0
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Bioenergy,GWh,0
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Coal,GWh,2454.62
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Gas,GWh,0
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Hydro,GWh,66.41
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Nuclear,GWh,0
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Other Fossil,GWh,0
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Other Renewables,GWh,0
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Solar,GWh,1.28
India,Jharkhand,state,01-08-2020,Electricity generation,Fuel,Wind,GWh,0
India,Jharkhand,state,01-08-2020,Electricity generation,Total,Total Generation,GWh,2522.31
India,Jharkhand,state,01-08-2020,Power sector emissions,Aggregate fuel,Clean,%,1.65
India,Jharkhand,state,01-08-2020,Power sector emissions,Aggregate fuel,Fossil,%,2012.79
India,Jharkhand,state,01-08-2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0
India,Jharkhand,state,01-08-2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,1.59
India,Jharkhand,state,01-08-2020,Power sector emissions,Aggregate fuel,Renewables,%,1.65
India,Jharkhand,state,01-08-2020,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.06
India,Jharkhand,state,01-08-2020,Power sector emissions,Aggregate fuel,Clean,ktCO2,1.65
India,Jharkhand,state,01-08-2020,Power sector emissions,Aggregate fuel,Fossil,ktCO2,2012.79
India,Jharkhand,state,01-08-2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0
India,Jharkhand,state,01-08-2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,1.59
India,Jharkhand,state,01-08-2020,Power sector emissions,Aggregate fuel,Renewables,ktCO2,1.65
India,Jharkhand,state,01-08-2020,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.06
India,Jharkhand,state,01-08-2020,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,798.65
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Coal,%,2012.79
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Gas,%,0
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Hydro,%,1.59
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Nuclear,%,0
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Solar,%,0.06
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Wind,%,0
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Bioenergy,ktCO2,0
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Coal,ktCO2,2012.79
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Gas,ktCO2,0
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Hydro,ktCO2,1.59
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Nuclear,ktCO2,0
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Other Renewables,ktCO2,0
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Solar,ktCO2,0.06
India,Jharkhand,state,01-08-2020,Power sector emissions,Fuel,Wind,ktCO2,0
India,Jharkhand,state,01-08-2020,Power sector emissions,Total,Total emissions,ktCO2,2014.44
India,Jharkhand,state,01-09-2020,Capacity,Aggregate fuel,Clean,MW,257.41
India,Jharkhand,state,01-09-2020,Capacity,Aggregate fuel,Fossil,MW,4460
India,Jharkhand,state,01-09-2020,Capacity,Aggregate fuel,Gas and Other Fossil,MW,0
India,Jharkhand,state,01-09-2020,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",MW,218.35
India,Jharkhand,state,01-09-2020,Capacity,Aggregate fuel,Renewables,MW,257.41
India,Jharkhand,state,01-09-2020,Capacity,Aggregate fuel,Wind and Solar,MW,39.06
India,Jharkhand,state,01-09-2020,Capacity,Fuel,Bioenergy,MW,4.3
India,Jharkhand,state,01-09-2020,Capacity,Fuel,Coal,MW,4460
India,Jharkhand,state,01-09-2020,Capacity,Fuel,Gas,MW,0
India,Jharkhand,state,01-09-2020,Capacity,Fuel,Hydro,MW,214.05
India,Jharkhand,state,01-09-2020,Capacity,Fuel,Nuclear,MW,0
India,Jharkhand,state,01-09-2020,Capacity,Fuel,Other Fossil,MW,0
India,Jharkhand,state,01-09-2020,Capacity,Fuel,Other Renewables,MW,0
India,Jharkhand,state,01-09-2020,Capacity,Fuel,Solar,MW,39.06
India,Jharkhand,state,01-09-2020,Capacity,Fuel,Wind,MW,0
India,Jharkhand,state,01-09-2020,Electricity generation,Aggregate fuel,Clean,%,1.72
India,Jharkhand,state,01-09-2020,Electricity generation,Aggregate fuel,Fossil,%,98.27
India,Jharkhand,state,01-09-2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0
India,Jharkhand,state,01-09-2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,1.67
India,Jharkhand,state,01-09-2020,Electricity generation,Aggregate fuel,Renewables,%,1.72
India,Jharkhand,state,01-09-2020,Electricity generation,Aggregate fuel,Wind and Solar,%,0.05
India,Jharkhand,state,01-09-2020,Electricity generation,Aggregate fuel,Clean,GWh,41.83
India,Jharkhand,state,01-09-2020,Electricity generation,Aggregate fuel,Fossil,GWh,2380.24
India,Jharkhand,state,01-09-2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0
India,Jharkhand,state,01-09-2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,40.55
India,Jharkhand,state,01-09-2020,Electricity generation,Aggregate fuel,Renewables,GWh,41.83
India,Jharkhand,state,01-09-2020,Electricity generation,Aggregate fuel,Wind and Solar,GWh,1.28
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Bioenergy,%,0
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Coal,%,98.27
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Gas,%,0
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Hydro,%,1.67
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Nuclear,%,0
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Other Fossil,%,0
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Other Renewables,%,0
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Solar,%,0.05
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Wind,%,0
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Bioenergy,GWh,0
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Coal,GWh,2380.24
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Gas,GWh,0
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Hydro,GWh,40.55
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Nuclear,GWh,0
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Other Fossil,GWh,0
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Other Renewables,GWh,0
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Solar,GWh,1.28
India,Jharkhand,state,01-09-2020,Electricity generation,Fuel,Wind,GWh,0
India,Jharkhand,state,01-09-2020,Electricity generation,Total,Total Generation,GWh,2422.07
India,Jharkhand,state,01-09-2020,Power sector emissions,Aggregate fuel,Clean,%,1.03
India,Jharkhand,state,01-09-2020,Power sector emissions,Aggregate fuel,Fossil,%,1951.8
India,Jharkhand,state,01-09-2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0
India,Jharkhand,state,01-09-2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,0.97
India,Jharkhand,state,01-09-2020,Power sector emissions,Aggregate fuel,Renewables,%,1.03
India,Jharkhand,state,01-09-2020,Power sector emissions,Aggregate fuel,Wind and Solar,%,0.06
India,Jharkhand,state,01-09-2020,Power sector emissions,Aggregate fuel,Clean,ktCO2,1.03
India,Jharkhand,state,01-09-2020,Power sector emissions,Aggregate fuel,Fossil,ktCO2,1951.8
India,Jharkhand,state,01-09-2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0
India,Jharkhand,state,01-09-2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,0.97
India,Jharkhand,state,01-09-2020,Power sector emissions,Aggregate fuel,Renewables,ktCO2,1.03
India,Jharkhand,state,01-09-2020,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,0.06
India,Jharkhand,state,01-09-2020,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,806.27
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Coal,%,1951.8
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Gas,%,0
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Hydro,%,0.97
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Nuclear,%,0
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Solar,%,0.06
India,Jharkhand,state,01-09-2020,Power sector emissions,Fuel,Wind,%,0
